rental_id;rental_date;inventory_id;customer_id;name_customer;staff_id;film_id;store_id;category_id;categoria
335;2005-05-27 03:07:10.000;893;18;Carol Garcia;2;199;2;6;Documentary
336;2005-05-27 03:15:23.000;4557;18;Carol Garcia;2;995;2;11;Horror
337;2005-05-27 03:22:30.000;904;18;Carol Garcia;2;200;2;10;Games
338;2005-05-27 03:42:52.000;3376;19;Ruth Martinez;2;741;2;12;Music
339;2005-05-27 03:47:18.000;4108;19;Ruth Martinez;2;893;2;14;Sci-Fi
340;2005-05-27 03:55:25.000;2575;19;Ruth Martinez;1;563;1;10;Games
341;2005-05-27 04:01:42.000;751;19;Ruth Martinez;1;164;1;6;Documentary
342;2005-05-27 04:11:04.000;377;19;Ruth Martinez;2;83;2;8;Family
343;2005-05-27 04:13:41.000;2076;19;Ruth Martinez;1;450;1;3;Children
344;2005-05-27 04:30:22.000;3595;19;Ruth Martinez;1;786;1;3;Children
345;2005-05-27 04:32:25.000;3449;19;Ruth Martinez;1;756;1;5;Comedy
346;2005-05-27 04:34:41.000;3612;19;Ruth Martinez;1;789;1;9;Foreign
347;2005-05-27 04:40:33.000;3921;19;Ruth Martinez;2;856;2;11;Horror
348;2005-05-27 04:50:56.000;2440;19;Ruth Martinez;1;532;1;15;Sports
349;2005-05-27 04:53:11.000;146;19;Ruth Martinez;2;31;2;8;Family
350;2005-05-27 05:01:28.000;4021;19;Ruth Martinez;1;875;1;15;Sports
351;2005-05-27 05:39:03.000;2333;19;Ruth Martinez;1;506;1;11;Horror
352;2005-05-27 05:48:19.000;1181;19;Ruth Martinez;2;263;2;15;Sports
353;2005-05-27 06:03:39.000;674;20;Sharon Robinson;1;147;1;8;Family
354;2005-05-27 06:12:26.000;2636;20;Sharon Robinson;2;578;2;4;Classics
355;2005-05-27 06:15:33.000;487;20;Sharon Robinson;1;109;1;13;New
356;2005-05-27 06:32:30.000;4350;20;Sharon Robinson;2;948;2;13;New
357;2005-05-27 06:37:15.000;2651;20;Sharon Robinson;2;581;2;12;Music
358;2005-05-27 06:43:59.000;4554;20;Sharon Robinson;2;994;2;13;New
359;2005-05-27 06:48:33.000;3221;20;Sharon Robinson;2;707;2;1;Action
360;2005-05-27 06:51:14.000;2052;20;Sharon Robinson;2;445;2;4;Classics
361;2005-05-27 07:03:28.000;267;20;Sharon Robinson;1;59;1;3;Children
362;2005-05-27 07:10:25.000;3719;20;Sharon Robinson;2;813;2;15;Sports
363;2005-05-27 07:14:00.000;2038;20;Sharon Robinson;2;443;2;5;Comedy
364;2005-05-27 07:20:12.000;2152;20;Sharon Robinson;2;465;2;13;New
365;2005-05-27 07:31:20.000;2646;20;Sharon Robinson;1;580;1;13;New
366;2005-05-27 07:33:54.000;1238;20;Sharon Robinson;1;274;1;6;Documentary
367;2005-05-27 07:37:02.000;4265;20;Sharon Robinson;2;928;2;3;Children
368;2005-05-27 07:42:29.000;1931;20;Sharon Robinson;1;420;1;15;Sports
369;2005-05-27 07:46:49.000;4366;20;Sharon Robinson;2;952;2;6;Documentary
370;2005-05-27 07:49:43.000;2879;20;Sharon Robinson;1;631;1;15;Sports
371;2005-05-27 08:08:18.000;1094;20;Sharon Robinson;2;243;2;2;Animation
372;2005-05-27 08:13:58.000;3406;20;Sharon Robinson;2;747;2;10;Games
373;2005-05-27 08:16:25.000;435;21;Michelle Clark;2;96;2;13;New
374;2005-05-27 08:26:30.000;826;21;Michelle Clark;1;181;1;16;Travel
375;2005-05-27 08:49:21.000;1122;21;Michelle Clark;1;249;1;4;Classics
376;2005-05-27 08:58:15.000;3463;21;Michelle Clark;1;759;1;13;New
377;2005-05-27 09:04:05.000;4380;21;Michelle Clark;2;957;2;9;Foreign
378;2005-05-27 09:23:22.000;3143;21;Michelle Clark;1;690;1;2;Animation
379;2005-05-27 09:25:32.000;2080;21;Michelle Clark;1;451;1;16;Travel
380;2005-05-27 09:34:39.000;4178;21;Michelle Clark;2;908;2;9;Foreign
381;2005-05-27 09:43:25.000;1697;21;Michelle Clark;2;369;2;14;Sci-Fi
382;2005-05-27 10:12:00.000;3635;21;Michelle Clark;1;793;1;1;Action
383;2005-05-27 10:12:20.000;3537;21;Michelle Clark;2;773;2;15;Sports
384;2005-05-27 10:18:20.000;2436;21;Michelle Clark;2;531;2;9;Foreign
385;2005-05-27 10:23:25.000;2431;21;Michelle Clark;2;531;2;9;Foreign
386;2005-05-27 10:26:31.000;3435;21;Michelle Clark;1;753;1;8;Family
387;2005-05-27 10:35:27.000;916;21;Michelle Clark;1;204;1;7;Drama
388;2005-05-27 10:37:27.000;2632;21;Michelle Clark;1;577;1;15;Sports
389;2005-05-27 10:45:41.000;199;21;Michelle Clark;1;44;1;14;Sci-Fi
390;2005-05-27 11:02:26.000;369;21;Michelle Clark;2;81;2;14;Sci-Fi
391;2005-05-27 11:03:55.000;1130;21;Michelle Clark;2;250;2;1;Action
392;2005-05-27 11:14:42.000;3078;21;Michelle Clark;1;677;1;13;New
393;2005-05-27 11:18:25.000;3347;22;Laura Rodriguez;2;735;2;3;Children
394;2005-05-27 11:26:11.000;1814;22;Laura Rodriguez;2;394;2;14;Sci-Fi
395;2005-05-27 11:45:49.000;2584;22;Laura Rodriguez;2;567;2;9;Foreign
396;2005-05-27 11:47:04.000;4022;22;Laura Rodriguez;1;876;1;11;Horror
397;2005-05-27 12:29:02.000;1239;22;Laura Rodriguez;2;274;2;6;Documentary
398;2005-05-27 12:44:03.000;3237;22;Laura Rodriguez;2;710;2;8;Family
399;2005-05-27 12:48:38.000;2934;22;Laura Rodriguez;1;644;1;2;Animation
400;2005-05-27 12:51:44.000;1159;22;Laura Rodriguez;1;256;1;15;Sports
401;2005-05-27 12:57:55.000;1072;22;Laura Rodriguez;2;239;2;2;Animation
402;2005-05-27 13:17:18.000;1789;22;Laura Rodriguez;2;388;2;5;Comedy
403;2005-05-27 13:28:52.000;532;22;Laura Rodriguez;1;117;1;10;Games
404;2005-05-27 13:31:51.000;4154;23;Sarah Lewis;2;902;2;15;Sports
405;2005-05-27 13:32:39.000;2312;23;Sarah Lewis;2;502;2;5;Comedy
406;2005-05-27 13:46:46.000;3329;23;Sarah Lewis;2;732;2;1;Action
407;2005-05-27 13:57:38.000;2408;23;Sarah Lewis;1;525;1;4;Classics
408;2005-05-27 13:57:39.000;2745;23;Sarah Lewis;2;602;2;14;Sci-Fi
409;2005-05-27 14:10:58.000;1311;23;Sarah Lewis;2;289;2;13;New
410;2005-05-27 14:11:22.000;1510;23;Sarah Lewis;1;330;1;2;Animation
411;2005-05-27 14:14:14.000;1715;23;Sarah Lewis;1;374;1;14;Sci-Fi
412;2005-05-27 14:17:23.000;1515;23;Sarah Lewis;2;331;2;10;Games
413;2005-05-27 14:45:37.000;3894;23;Sarah Lewis;1;850;1;1;Action
414;2005-05-27 14:48:20.000;1454;23;Sarah Lewis;2;319;2;14;Sci-Fi
415;2005-05-27 14:51:45.000;485;23;Sarah Lewis;2;109;2;13;New
416;2005-05-27 15:02:10.000;3749;23;Sarah Lewis;1;820;1;2;Animation
417;2005-05-27 15:07:27.000;3048;23;Sarah Lewis;1;668;1;15;Sports
418;2005-05-27 15:13:17.000;171;23;Sarah Lewis;1;37;1;4;Classics
419;2005-05-27 15:15:11.000;1814;23;Sarah Lewis;2;394;2;14;Sci-Fi
420;2005-05-27 15:19:38.000;137;23;Sarah Lewis;2;27;2;15;Sports
421;2005-05-27 15:30:13.000;3940;23;Sarah Lewis;2;859;2;2;Animation
422;2005-05-27 15:31:55.000;1596;23;Sarah Lewis;1;350;1;14;Sci-Fi
423;2005-05-27 15:32:57.000;2747;23;Sarah Lewis;2;602;2;14;Sci-Fi
424;2005-05-27 15:34:01.000;3934;23;Sarah Lewis;2;857;2;5;Comedy
425;2005-05-27 15:51:30.000;3814;23;Sarah Lewis;2;835;2;10;Games
426;2005-05-27 15:56:57.000;3185;24;Kimberly Lee;2;698;2;6;Documentary
427;2005-05-27 16:10:04.000;1986;24;Kimberly Lee;1;433;1;2;Animation
428;2005-05-27 16:10:58.000;20;24;Kimberly Lee;1;4;1;11;Horror
429;2005-05-27 16:21:26.000;2609;24;Kimberly Lee;1;572;1;14;Sci-Fi
430;2005-05-27 16:22:10.000;2373;24;Kimberly Lee;2;518;2;16;Travel
431;2005-05-27 16:31:05.000;835;24;Kimberly Lee;1;183;1;8;Family
432;2005-05-27 16:40:29.000;1444;24;Kimberly Lee;1;316;1;10;Games
433;2005-05-27 16:40:40.000;3564;24;Kimberly Lee;1;778;1;8;Family
434;2005-05-27 16:54:27.000;1244;24;Kimberly Lee;2;275;2;11;Horror
435;2005-05-27 17:17:09.000;1565;24;Kimberly Lee;2;344;2;3;Children
436;2005-05-27 17:21:04.000;4359;24;Kimberly Lee;2;951;2;4;Classics
437;2005-05-27 17:47:22.000;2657;24;Kimberly Lee;2;583;2;2;Animation
438;2005-05-27 17:52:34.000;3379;24;Kimberly Lee;1;741;1;12;Music
439;2005-05-27 17:54:48.000;341;24;Kimberly Lee;2;75;2;16;Travel
440;2005-05-27 18:00:35.000;3968;24;Kimberly Lee;1;864;1;3;Children
441;2005-05-27 18:11:05.000;2351;24;Kimberly Lee;1;511;1;1;Action
442;2005-05-27 18:12:13.000;3091;24;Kimberly Lee;2;679;2;8;Family
443;2005-05-27 18:35:20.000;2984;25;Deborah Walker;1;654;1;10;Games
444;2005-05-27 18:39:15.000;14;25;Deborah Walker;1;3;1;6;Documentary
445;2005-05-27 18:42:57.000;1206;25;Deborah Walker;2;268;2;2;Animation
446;2005-05-27 18:48:41.000;3813;25;Deborah Walker;2;835;2;10;Games
447;2005-05-27 18:57:02.000;4106;25;Deborah Walker;1;893;1;14;Sci-Fi
448;2005-05-27 19:03:08.000;3946;25;Deborah Walker;2;861;2;10;Games
449;2005-05-27 19:13:15.000;667;25;Deborah Walker;2;145;2;8;Family
450;2005-05-27 19:18:54.000;1146;25;Deborah Walker;2;253;2;1;Action
451;2005-05-27 19:27:54.000;3134;25;Deborah Walker;1;689;1;9;Foreign
452;2005-05-27 19:30:33.000;3389;25;Deborah Walker;2;744;2;4;Classics
453;2005-05-27 19:31:16.000;944;25;Deborah Walker;1;209;1;7;Drama
454;2005-05-27 19:31:36.000;236;25;Deborah Walker;1;53;1;8;Family
455;2005-05-27 19:43:29.000;614;25;Deborah Walker;2;133;2;12;Music
456;2005-05-27 19:50:06.000;763;25;Deborah Walker;1;166;1;4;Classics
457;2005-05-27 19:52:29.000;3439;25;Deborah Walker;1;754;1;5;Comedy
458;2005-05-27 19:58:36.000;440;25;Deborah Walker;2;97;2;1;Action
459;2005-05-27 20:00:04.000;4095;25;Deborah Walker;2;892;2;2;Animation
460;2005-05-27 20:02:03.000;1499;25;Deborah Walker;1;328;1;3;Children
461;2005-05-27 20:08:55.000;3615;25;Deborah Walker;1;789;1;9;Foreign
462;2005-05-27 20:10:36.000;77;25;Deborah Walker;2;16;2;9;Foreign
463;2005-05-27 20:11:47.000;523;25;Deborah Walker;2;115;2;1;Action
464;2005-05-27 20:42:44.000;2827;25;Deborah Walker;1;620;1;14;Sci-Fi
465;2005-05-27 20:44:36.000;3841;25;Deborah Walker;2;841;2;15;Sports
466;2005-05-27 20:57:07.000;2697;26;Jessica Hall;2;592;2;12;Music
467;2005-05-27 21:10:03.000;1708;26;Jessica Hall;1;373;1;3;Children
468;2005-05-27 21:13:10.000;2921;26;Jessica Hall;1;641;1;9;Foreign
469;2005-05-27 21:14:26.000;2935;26;Jessica Hall;1;645;1;16;Travel
470;2005-05-27 21:17:08.000;814;26;Jessica Hall;1;177;1;14;Sci-Fi
471;2005-05-27 21:32:42.000;2868;26;Jessica Hall;1;628;1;15;Sports
472;2005-05-27 21:36:15.000;3524;26;Jessica Hall;2;771;2;7;Drama
473;2005-05-27 21:36:34.000;1870;26;Jessica Hall;1;408;1;10;Games
474;2005-05-27 22:11:56.000;1253;26;Jessica Hall;2;277;2;11;Horror
475;2005-05-27 22:16:26.000;1339;26;Jessica Hall;1;295;1;6;Documentary
476;2005-05-27 22:31:36.000;787;26;Jessica Hall;1;172;1;7;Drama
477;2005-05-27 22:33:33.000;657;26;Jessica Hall;1;142;1;6;Documentary
478;2005-05-27 22:38:20.000;1198;26;Jessica Hall;1;266;1;4;Classics
479;2005-05-27 22:39:10.000;936;26;Jessica Hall;1;207;1;9;Foreign
480;2005-05-27 22:47:39.000;220;26;Jessica Hall;1;49;1;14;Sci-Fi
481;2005-05-27 22:49:27.000;2436;26;Jessica Hall;2;531;2;9;Foreign
482;2005-05-27 22:53:02.000;3532;26;Jessica Hall;2;773;2;15;Sports
483;2005-05-27 23:00:25.000;4337;26;Jessica Hall;2;945;2;6;Documentary
484;2005-05-27 23:26:45.000;3456;26;Jessica Hall;2;758;2;7;Drama
485;2005-05-27 23:40:52.000;663;26;Jessica Hall;1;143;1;7;Drama
486;2005-05-27 23:51:12.000;4297;26;Jessica Hall;1;936;1;12;Music
487;2005-05-28 00:00:30.000;3389;26;Jessica Hall;1;744;1;4;Classics
488;2005-05-28 00:07:50.000;1568;26;Jessica Hall;2;344;2;3;Children
489;2005-05-28 00:09:12.000;2235;26;Jessica Hall;1;483;1;10;Games
490;2005-05-28 00:09:56.000;3919;27;Shirley Allen;2;855;2;6;Documentary
491;2005-05-28 00:13:35.000;2045;27;Shirley Allen;1;444;1;5;Comedy
492;2005-05-28 00:24:58.000;2598;27;Shirley Allen;1;571;1;6;Documentary
493;2005-05-28 00:34:11.000;4507;27;Shirley Allen;2;984;2;9;Foreign
494;2005-05-28 00:39:31.000;2202;27;Shirley Allen;2;476;2;8;Family
495;2005-05-28 00:40:48.000;4515;27;Shirley Allen;2;986;2;2;Animation
496;2005-05-28 00:43:41.000;3046;27;Shirley Allen;2;668;2;15;Sports
497;2005-05-28 00:54:39.000;2919;27;Shirley Allen;1;641;1;9;Foreign
498;2005-05-28 01:01:21.000;2523;27;Shirley Allen;1;554;1;4;Classics
499;2005-05-28 01:05:07.000;1264;27;Shirley Allen;2;280;2;3;Children
500;2005-05-28 01:05:25.000;1085;27;Shirley Allen;2;242;2;5;Comedy
501;2005-05-28 01:09:36.000;2879;27;Shirley Allen;2;631;2;15;Sports
502;2005-05-28 01:34:43.000;1172;27;Shirley Allen;1;260;1;15;Sports
503;2005-05-28 01:35:25.000;3415;27;Shirley Allen;1;748;1;1;Action
504;2005-05-28 02:05:34.000;3969;27;Shirley Allen;2;865;2;2;Animation
505;2005-05-28 02:06:37.000;172;27;Shirley Allen;2;37;2;4;Classics
506;2005-05-28 02:09:19.000;1263;27;Shirley Allen;1;280;1;3;Children
507;2005-05-28 02:31:19.000;3640;27;Shirley Allen;1;795;1;8;Family
508;2005-05-28 02:40:50.000;1725;27;Shirley Allen;2;376;2;9;Foreign
509;2005-05-28 02:51:12.000;339;27;Shirley Allen;2;75;2;16;Travel
510;2005-05-28 02:52:14.000;4408;27;Shirley Allen;2;963;2;2;Animation
511;2005-05-28 03:04:04.000;889;27;Shirley Allen;2;199;2;6;Documentary
512;2005-05-28 03:07:50.000;3862;27;Shirley Allen;1;845;1;9;Foreign
513;2005-05-28 03:08:10.000;434;28;Cynthia Young;1;96;1;13;New
514;2005-05-28 03:09:28.000;3604;28;Cynthia Young;1;788;1;6;Documentary
515;2005-05-28 03:10:10.000;3841;28;Cynthia Young;1;841;1;15;Sports
516;2005-05-28 03:11:47.000;1188;28;Cynthia Young;2;265;2;5;Comedy
517;2005-05-28 03:17:57.000;4339;28;Cynthia Young;1;945;1;6;Documentary
518;2005-05-28 03:18:02.000;2889;28;Cynthia Young;2;634;2;8;Family
519;2005-05-28 03:22:33.000;237;28;Cynthia Young;2;54;2;12;Music
520;2005-05-28 03:27:37.000;4495;28;Cynthia Young;2;981;2;16;Travel
521;2005-05-28 03:32:22.000;2291;28;Cynthia Young;1;496;1;16;Travel
522;2005-05-28 03:33:20.000;2766;28;Cynthia Young;1;608;1;3;Children
523;2005-05-28 03:53:26.000;919;28;Cynthia Young;1;204;1;7;Drama
524;2005-05-28 03:57:28.000;2993;28;Cynthia Young;2;656;2;16;Travel
525;2005-05-28 04:25:33.000;3792;28;Cynthia Young;2;830;2;11;Horror
526;2005-05-28 04:27:37.000;978;28;Cynthia Young;2;218;2;7;Drama
527;2005-05-28 04:28:38.000;338;28;Cynthia Young;1;74;1;12;Music
528;2005-05-28 04:30:05.000;2343;28;Cynthia Young;2;510;2;2;Animation
529;2005-05-28 04:34:17.000;4392;28;Cynthia Young;1;960;1;6;Documentary
530;2005-05-28 05:13:01.000;2383;28;Cynthia Young;2;520;2;14;Sci-Fi
531;2005-05-28 05:23:38.000;1223;28;Cynthia Young;1;271;1;1;Action
532;2005-05-28 05:36:58.000;4158;28;Cynthia Young;2;902;2;15;Sports
533;2005-05-28 06:14:46.000;738;28;Cynthia Young;2;162;2;1;Action
534;2005-05-28 06:15:25.000;528;28;Cynthia Young;2;116;2;4;Classics
535;2005-05-28 06:16:32.000;1337;29;Angela Hernandez;2;295;2;6;Documentary
536;2005-05-28 06:17:33.000;1649;29;Angela Hernandez;1;360;1;1;Action
537;2005-05-28 06:20:55.000;2487;29;Angela Hernandez;1;545;1;9;Foreign
538;2005-05-28 06:21:05.000;1623;29;Angela Hernandez;2;354;2;3;Children
539;2005-05-28 06:26:16.000;4550;29;Angela Hernandez;1;993;1;3;Children
540;2005-05-28 06:40:25.000;4572;29;Angela Hernandez;2;999;2;3;Children
541;2005-05-28 06:41:58.000;109;29;Angela Hernandez;1;22;1;13;New
542;2005-05-28 06:42:13.000;2830;29;Angela Hernandez;1;621;1;8;Family
543;2005-05-28 06:43:34.000;3122;29;Angela Hernandez;1;686;1;13;New
544;2005-05-28 07:03:00.000;91;29;Angela Hernandez;1;18;1;2;Animation
545;2005-05-28 07:10:20.000;561;29;Angela Hernandez;2;122;2;11;Horror
546;2005-05-28 07:16:25.000;3093;29;Angela Hernandez;2;680;2;5;Comedy
547;2005-05-28 07:24:28.000;1265;29;Angela Hernandez;1;280;1;3;Children
548;2005-05-28 07:34:56.000;1904;29;Angela Hernandez;2;414;2;9;Foreign
549;2005-05-28 07:35:37.000;2382;29;Angela Hernandez;2;519;2;15;Sports
550;2005-05-28 07:39:16.000;2992;29;Angela Hernandez;1;656;1;16;Travel
551;2005-05-28 07:44:18.000;2167;29;Angela Hernandez;1;468;1;3;Children
552;2005-05-28 07:53:38.000;2797;29;Angela Hernandez;2;614;2;10;Games
553;2005-05-28 08:14:44.000;2100;29;Angela Hernandez;2;456;2;2;Animation
554;2005-05-28 08:23:16.000;624;29;Angela Hernandez;1;135;1;15;Sports
555;2005-05-28 08:31:14.000;859;29;Angela Hernandez;2;189;2;10;Games
556;2005-05-28 08:31:36.000;3185;29;Angela Hernandez;2;698;2;6;Documentary
557;2005-05-28 08:36:22.000;3884;30;Melissa King;2;849;2;2;Animation
558;2005-05-28 08:38:43.000;680;30;Melissa King;1;149;1;3;Children
559;2005-05-28 08:39:02.000;1655;30;Melissa King;1;361;1;15;Sports
560;2005-05-28 08:53:02.000;1264;30;Melissa King;1;280;1;3;Children
561;2005-05-28 08:54:06.000;1853;30;Melissa King;1;403;1;7;Drama
562;2005-05-28 09:01:21.000;263;30;Melissa King;2;58;2;6;Documentary
563;2005-05-28 09:10:49.000;1962;30;Melissa King;2;428;2;8;Family
564;2005-05-28 09:12:09.000;4531;30;Melissa King;2;989;2;16;Travel
565;2005-05-28 09:26:31.000;4229;30;Melissa King;1;919;1;10;Games
566;2005-05-28 09:51:39.000;4336;30;Melissa King;2;945;2;6;Documentary
567;2005-05-28 09:56:20.000;4577;30;Melissa King;1;1000;1;5;Comedy
568;2005-05-28 09:57:36.000;4334;30;Melissa King;2;945;2;6;Documentary
569;2005-05-28 10:12:41.000;1656;30;Melissa King;2;361;2;15;Sports
570;2005-05-28 10:15:04.000;2399;30;Melissa King;2;524;2;5;Comedy
571;2005-05-28 10:17:41.000;3250;30;Melissa King;1;715;1;8;Family
572;2005-05-28 10:30:13.000;2633;30;Melissa King;1;578;1;4;Classics
573;2005-05-28 10:35:23.000;1225;30;Melissa King;1;271;1;1;Action
574;2005-05-28 10:44:28.000;2187;30;Melissa King;2;473;2;7;Drama
575;2005-05-28 10:56:09.000;3199;30;Melissa King;2;702;2;11;Horror
576;2005-05-28 10:56:10.000;3616;30;Melissa King;1;790;1;7;Drama
577;2005-05-28 11:09:14.000;1260;30;Melissa King;2;280;2;3;Children
578;2005-05-28 11:15:48.000;1085;30;Melissa King;1;242;1;5;Comedy
579;2005-05-28 11:19:23.000;2549;30;Melissa King;1;559;1;14;Sci-Fi
580;2005-05-28 11:19:53.000;2850;30;Melissa King;2;625;2;14;Sci-Fi
581;2005-05-28 11:20:29.000;2253;31;Brenda Wright;1;487;1;4;Classics
582;2005-05-28 11:33:46.000;513;31;Brenda Wright;1;114;1;14;Sci-Fi
583;2005-05-28 11:48:55.000;3063;31;Brenda Wright;2;673;2;12;Music
584;2005-05-28 11:49:00.000;638;31;Brenda Wright;2;139;2;8;Family
585;2005-05-28 11:50:45.000;1986;31;Brenda Wright;2;433;2;2;Animation
586;2005-05-28 12:03:00.000;184;31;Brenda Wright;1;40;1;6;Documentary
587;2005-05-28 12:05:33.000;4166;31;Brenda Wright;1;906;1;5;Comedy
588;2005-05-28 12:08:37.000;1620;31;Brenda Wright;2;354;2;3;Children
589;2005-05-28 12:27:50.000;2184;31;Brenda Wright;1;471;1;4;Classics
590;2005-05-28 13:06:50.000;1758;31;Brenda Wright;2;382;2;10;Games
591;2005-05-28 13:11:04.000;2964;31;Brenda Wright;1;650;1;6;Documentary
592;2005-05-28 13:21:08.000;3679;31;Brenda Wright;1;805;1;2;Animation
593;2005-05-28 13:33:23.000;2510;31;Brenda Wright;2;551;2;13;New
594;2005-05-28 13:41:56.000;273;31;Brenda Wright;1;61;1;7;Drama
595;2005-05-28 13:59:54.000;2021;31;Brenda Wright;2;439;2;7;Drama
596;2005-05-28 14:00:03.000;672;31;Brenda Wright;1;147;1;8;Family
597;2005-05-28 14:01:02.000;1543;31;Brenda Wright;1;338;1;14;Sci-Fi
598;2005-05-28 14:04:50.000;2024;31;Brenda Wright;2;440;2;9;Foreign
599;2005-05-28 14:05:57.000;1418;31;Brenda Wright;2;311;2;9;Foreign
600;2005-05-28 14:08:19.000;1899;31;Brenda Wright;2;414;2;9;Foreign
601;2005-05-28 14:08:22.000;845;31;Brenda Wright;2;185;2;9;Foreign
602;2005-05-28 14:15:54.000;850;31;Brenda Wright;1;186;1;7;Drama
603;2005-05-28 14:27:51.000;1510;32;Amy Lopez;1;330;1;2;Animation
604;2005-05-28 14:37:07.000;1602;32;Amy Lopez;2;350;2;14;Sci-Fi
605;2005-05-28 14:39:10.000;2345;32;Amy Lopez;1;510;1;2;Animation
606;2005-05-28 14:48:39.000;3591;32;Amy Lopez;2;785;2;16;Travel
607;2005-05-28 15:02:41.000;1644;32;Amy Lopez;1;358;1;4;Classics
608;2005-05-28 15:03:44.000;3071;32;Amy Lopez;1;676;1;15;Sports
609;2005-05-28 15:04:02.000;343;32;Amy Lopez;1;76;1;12;Music
610;2005-05-28 15:15:25.000;2447;32;Amy Lopez;2;534;2;8;Family
611;2005-05-28 15:18:18.000;1801;32;Amy Lopez;1;391;1;8;Family
612;2005-05-28 15:24:54.000;1060;32;Amy Lopez;1;235;1;14;Sci-Fi
613;2005-05-28 15:27:22.000;414;32;Amy Lopez;1;91;1;4;Classics
614;2005-05-28 15:33:28.000;2847;32;Amy Lopez;2;624;2;10;Games
615;2005-05-28 15:35:52.000;2871;32;Amy Lopez;2;629;2;6;Documentary
616;2005-05-28 15:45:39.000;2627;32;Amy Lopez;2;576;2;6;Documentary
617;2005-05-28 15:49:14.000;2212;32;Amy Lopez;1;478;1;5;Comedy
618;2005-05-28 15:50:07.000;2413;32;Amy Lopez;2;526;2;16;Travel
619;2005-05-28 15:52:26.000;785;32;Amy Lopez;2;172;2;7;Drama
620;2005-05-28 15:54:45.000;1569;32;Amy Lopez;1;344;1;3;Children
621;2005-05-28 15:58:12.000;24;32;Amy Lopez;1;5;1;8;Family
622;2005-05-28 15:58:22.000;581;32;Amy Lopez;2;127;2;5;Comedy
623;2005-05-28 16:01:28.000;2907;32;Amy Lopez;1;638;1;5;Comedy
624;2005-05-28 16:13:22.000;1347;32;Amy Lopez;1;297;1;4;Classics
625;2005-05-28 16:35:46.000;2735;33;Anna Hill;1;600;1;11;Horror
626;2005-05-28 16:58:09.000;1484;33;Anna Hill;2;324;2;5;Comedy
627;2005-05-28 17:04:43.000;4306;33;Anna Hill;2;938;2;5;Comedy
628;2005-05-28 17:05:46.000;2900;33;Anna Hill;2;637;2;14;Sci-Fi
629;2005-05-28 17:19:15.000;2437;33;Anna Hill;1;531;1;9;Foreign
630;2005-05-28 17:24:51.000;605;33;Anna Hill;2;131;2;4;Classics
631;2005-05-28 17:36:32.000;4055;33;Anna Hill;2;882;2;7;Drama
632;2005-05-28 17:37:50.000;1851;33;Anna Hill;1;403;1;7;Drama
633;2005-05-28 17:37:59.000;392;33;Anna Hill;1;86;1;12;Music
634;2005-05-28 17:40:35.000;3400;33;Anna Hill;2;745;2;15;Sports
635;2005-05-28 17:46:57.000;495;33;Anna Hill;1;110;1;3;Children
636;2005-05-28 17:47:58.000;323;33;Anna Hill;1;72;1;6;Documentary
637;2005-05-28 18:14:29.000;1509;33;Anna Hill;2;330;2;2;Animation
638;2005-05-28 18:24:43.000;1425;34;Rebecca Scott;1;312;1;14;Sci-Fi
639;2005-05-28 18:25:02.000;2846;34;Rebecca Scott;1;624;1;10;Games
640;2005-05-28 18:43:26.000;94;34;Rebecca Scott;1;19;1;1;Action
641;2005-05-28 18:45:47.000;2381;34;Rebecca Scott;2;519;2;15;Sports
642;2005-05-28 18:49:12.000;4548;34;Rebecca Scott;1;993;1;3;Children
643;2005-05-28 18:52:11.000;3265;34;Rebecca Scott;1;719;1;15;Sports
644;2005-05-28 18:59:12.000;796;34;Rebecca Scott;1;174;1;12;Music
645;2005-05-28 19:14:09.000;120;34;Rebecca Scott;1;24;1;11;Horror
646;2005-05-28 19:16:14.000;376;34;Rebecca Scott;2;83;2;8;Family
647;2005-05-28 19:22:52.000;3449;34;Rebecca Scott;1;756;1;5;Comedy
648;2005-05-28 19:25:54.000;677;34;Rebecca Scott;1;147;1;8;Family
649;2005-05-28 19:35:45.000;183;34;Rebecca Scott;2;40;2;6;Documentary
650;2005-05-28 19:45:40.000;2408;34;Rebecca Scott;1;525;1;4;Classics
651;2005-05-28 19:46:50.000;2639;34;Rebecca Scott;1;579;1;1;Action
652;2005-05-28 20:08:47.000;2211;35;Virginia Green;1;478;1;5;Comedy
653;2005-05-28 20:12:20.000;2815;35;Virginia Green;1;618;1;7;Drama
654;2005-05-28 20:15:30.000;158;35;Virginia Green;2;34;2;11;Horror
655;2005-05-28 20:16:20.000;634;35;Virginia Green;1;138;1;14;Sci-Fi
656;2005-05-28 20:18:24.000;2840;35;Virginia Green;2;623;2;9;Foreign
657;2005-05-28 20:23:09.000;2280;35;Virginia Green;1;493;1;9;Foreign
658;2005-05-28 20:23:23.000;2611;35;Virginia Green;1;572;1;14;Sci-Fi
659;2005-05-28 20:27:53.000;3725;35;Virginia Green;1;814;1;5;Comedy
660;2005-05-28 20:53:31.000;4080;35;Virginia Green;2;890;2;15;Sports
661;2005-05-28 21:01:25.000;2865;35;Virginia Green;2;628;2;15;Sports
662;2005-05-28 21:09:31.000;3305;35;Virginia Green;2;727;2;8;Family
663;2005-05-28 21:23:02.000;3000;35;Virginia Green;1;658;1;11;Horror
664;2005-05-28 21:31:08.000;1302;35;Virginia Green;1;287;1;1;Action
665;2005-05-28 21:38:39.000;2267;35;Virginia Green;1;489;1;2;Animation
