rental_id,inventory_id,customer_id,staff_id,film_id,store_id,category_id,name,rental_duration,rental_rate,replacement_cost,name_customer,data_aluguel,retorno_aluguel
8263,28,5,2,6,1,9,Foreign,3,2.99,17.99,Elizabeth Brown,2005-07-29,2005-07-31
1631,2466,5,1,539,1,7,Drama,7,2.99,21.99,Elizabeth Brown,2005-06-16,2005-06-19
5118,957,5,2,213,1,8,Family,4,0.99,19.99,Elizabeth Brown,2005-07-09,2005-07-18
4889,4463,5,2,975,2,8,Family,6,2.99,22.99,Elizabeth Brown,2005-07-08,2005-07-13
11001,3701,5,1,810,1,8,Family,5,0.99,21.99,Elizabeth Brown,2005-08-02,2005-08-11
5721,2348,5,2,511,1,1,Action,7,0.99,23.99,Elizabeth Brown,2005-07-10,2005-07-17
2063,4323,5,1,941,2,10,Games,4,4.99,10.99,Elizabeth Brown,2005-06-17,2005-06-21
5016,1871,5,1,408,2,10,Games,4,4.99,28.99,Elizabeth Brown,2005-07-09,2005-07-09
7293,3333,5,2,733,1,15,Sports,4,0.99,29.99,Elizabeth Brown,2005-07-27,2005-07-30
3126,1183,5,1,263,2,15,Sports,6,4.99,14.99,Elizabeth Brown,2005-06-20,2005-06-26
6042,2153,5,1,465,2,13,New,4,4.99,17.99,Elizabeth Brown,2005-07-11,2005-07-19
8978,711,5,1,155,2,13,New,6,0.99,26.99,Elizabeth Brown,2005-07-30,2005-08-06
7829,111,5,1,22,1,13,New,6,2.99,10.99,Elizabeth Brown,2005-07-28,2005-08-04
10625,3022,5,1,663,2,4,Classics,7,0.99,29.99,Elizabeth Brown,2005-08-01,2005-08-02
6663,4364,5,1,951,2,4,Classics,6,0.99,28.99,Elizabeth Brown,2005-07-12,2005-07-21
3677,600,5,2,131,1,4,Classics,5,4.99,12.99,Elizabeth Brown,2005-07-06,2005-07-08
9888,4400,5,2,962,1,4,Classics,7,2.99,18.99,Elizabeth Brown,2005-07-31,2005-08-08
5156,416,5,2,91,2,4,Classics,5,0.99,17.99,Elizabeth Brown,2005-07-09,2005-07-15
16,389,316,2,86,1,12,Music,6,4.99,11.99,Steven Curley,2005-05-25,2005-05-26
1065,3379,316,1,741,1,12,Music,7,0.99,28.99,Steven Curley,2005-05-31,2005-06-08
7339,3343,316,2,735,1,3,Children,7,2.99,26.99,Steven Curley,2005-07-27,2005-07-31
9903,1621,316,1,354,1,3,Children,6,4.99,18.99,Steven Curley,2005-07-31,2005-08-08
644,4304,316,1,938,1,5,Comedy,3,4.99,14.99,Steven Curley,2005-05-28,2005-06-04
4379,2773,316,2,609,1,16,Travel,7,2.99,23.99,Steven Curley,2005-07-07,2005-07-11
8564,2830,316,1,621,1,8,Family,5,2.99,23.99,Steven Curley,2005-07-29,2005-08-05
2338,3165,316,1,695,1,8,Family,6,4.99,12.99,Steven Curley,2005-06-18,2005-06-19
7586,15,316,1,3,2,6,Documentary,7,2.99,18.99,Steven Curley,2005-07-27,2005-07-29
7592,4105,316,2,893,2,14,Sci-Fi,4,4.99,11.99,Steven Curley,2005-07-27,2005-07-29
5102,242,316,2,55,1,14,Sci-Fi,6,2.99,27.99,Steven Curley,2005-07-09,2005-07-16
5618,757,316,1,165,2,14,Sci-Fi,7,4.99,27.99,Steven Curley,2005-07-10,2005-07-18
6988,756,316,2,165,2,14,Sci-Fi,7,4.99,27.99,Steven Curley,2005-07-27,2005-07-31
1350,4261,316,1,927,1,1,Action,6,2.99,16.99,Steven Curley,2005-06-15,2005-06-23
7945,3326,316,1,732,1,1,Action,5,0.99,17.99,Steven Curley,2005-07-28,2005-08-03
2491,1779,316,1,387,1,10,Games,7,0.99,27.99,Steven Curley,2005-06-18,2005-06-26
5544,1014,316,1,227,2,10,Games,4,4.99,17.99,Steven Curley,2005-07-10,2005-07-17
2820,851,316,1,187,2,15,Sports,5,2.99,12.99,Steven Curley,2005-06-19,2005-06-26
1317,3696,316,1,809,2,15,Sports,5,0.99,14.99,Steven Curley,2005-06-15,2005-06-24
10438,4217,316,2,917,1,15,Sports,3,2.99,24.99,Steven Curley,2005-08-01,2005-08-09
9508,1204,316,1,267,2,13,New,4,4.99,14.99,Steven Curley,2005-07-31,2005-08-04
2032,425,316,1,93,2,13,New,4,4.99,27.99,Steven Curley,2005-06-17,2005-06-18
3373,2219,316,1,480,1,4,Classics,3,2.99,29.99,Steven Curley,2005-06-21,2005-06-30
1620,389,561,1,86,1,12,Music,6,4.99,11.99,Ian Still,2005-06-16,2005-06-17
7698,3650,561,2,797,1,12,Music,7,0.99,23.99,Ian Still,2005-07-28,2005-08-04
1193,4504,561,2,983,1,12,Music,7,2.99,18.99,Ian Still,2005-06-15,2005-06-21
10907,1430,561,1,313,1,11,Horror,5,4.99,11.99,Ian Still,2005-08-02,2005-08-02
3427,560,561,2,122,1,11,Horror,7,0.99,11.99,Ian Still,2005-06-21,2005-06-22
6361,2903,561,2,638,1,5,Comedy,7,2.99,23.99,Ian Still,2005-07-11,2005-07-14
1505,2961,561,2,649,2,2,Animation,4,2.99,14.99,Ian Still,2005-06-15,2005-06-17
9839,1591,561,2,349,1,2,Animation,4,2.99,27.99,Ian Still,2005-07-31,2005-08-09
2950,1438,561,2,314,2,2,Animation,3,0.99,13.99,Ian Still,2005-06-20,2005-06-27
2119,2104,561,1,456,2,2,Animation,6,4.99,18.99,Ian Still,2005-06-17,2005-06-22
8504,2295,561,2,499,1,8,Family,3,4.99,24.99,Ian Still,2005-07-29,2005-08-07
971,2911,561,1,639,2,8,Family,7,4.99,9.99,Ian Still,2005-05-30,2005-06-06
3160,4333,561,2,945,1,6,Documentary,5,0.99,22.99,Ian Still,2005-06-20,2005-06-29
6435,1957,561,1,427,1,6,Documentary,5,0.99,19.99,Ian Still,2005-07-12,2005-07-17
2357,1323,561,1,292,2,1,Action,3,0.99,20.99,Ian Still,2005-06-18,2005-06-26
902,1514,561,1,331,1,10,Games,6,2.99,25.99,Ian Still,2005-05-30,2005-06-07
10317,110,561,2,22,1,13,New,6,2.99,10.99,Ian Still,2005-08-01,2005-08-06
2548,4292,561,2,935,2,13,New,5,0.99,17.99,Ian Still,2005-06-19,2005-06-22
6843,746,561,1,163,2,13,New,4,0.99,29.99,Ian Still,2005-07-12,2005-07-20
6621,2229,561,1,482,1,4,Classics,3,0.99,12.99,Ian Still,2005-07-12,2005-07-14
9289,389,453,1,86,1,12,Music,6,4.99,11.99,Calvin Martel,2005-07-30,2005-08-07
9900,3132,453,2,688,2,3,Children,6,0.99,12.99,Calvin Martel,2005-07-31,2005-08-07
9406,3419,453,1,749,1,11,Horror,6,4.99,19.99,Calvin Martel,2005-07-30,2005-08-07
2853,2578,453,2,564,2,2,Animation,4,2.99,11.99,Calvin Martel,2005-06-19,2005-06-28
2887,1073,453,2,239,2,2,Animation,5,4.99,16.99,Calvin Martel,2005-06-20,2005-06-25
7563,2709,453,2,595,1,9,Foreign,7,0.99,20.99,Calvin Martel,2005-07-27,2005-08-01
3929,1235,453,2,273,2,8,Family,6,0.99,14.99,Calvin Martel,2005-07-06,2005-07-12
4805,377,453,1,83,2,8,Family,5,2.99,18.99,Calvin Martel,2005-07-08,2005-07-09
5359,4392,453,2,960,2,6,Documentary,5,2.99,15.99,Calvin Martel,2005-07-09,2005-07-18
4717,1491,453,2,327,1,1,Action,3,4.99,24.99,Calvin Martel,2005-07-08,2005-07-11
2852,2695,453,1,591,2,10,Games,6,4.99,20.99,Calvin Martel,2005-06-19,2005-06-26
4033,203,453,1,45,1,13,New,5,4.99,14.99,Calvin Martel,2005-07-07,2005-07-16
6752,3392,453,1,744,2,4,Classics,4,0.99,23.99,Calvin Martel,2005-07-12,2005-07-20
488,393,168,2,86,2,12,Music,6,4.99,11.99,Regina Berry,2005-05-28,2005-06-03
9418,241,168,2,54,2,12,Music,5,0.99,15.99,Regina Berry,2005-07-30,2005-08-08
4363,3202,168,2,704,1,5,Comedy,3,2.99,25.99,Regina Berry,2005-07-07,2005-07-13
4308,1482,168,1,324,1,5,Comedy,3,4.99,11.99,Regina Berry,2005-07-07,2005-07-11
5459,1847,168,1,402,2,2,Animation,3,0.99,15.99,Regina Berry,2005-07-09,2005-07-12
8659,558,168,2,121,2,2,Animation,4,2.99,15.99,Regina Berry,2005-07-29,2005-08-06
10270,2025,168,2,440,2,9,Foreign,6,0.99,21.99,Regina Berry,2005-08-01,2005-08-07
8352,2710,168,2,595,1,9,Foreign,7,0.99,20.99,Regina Berry,2005-07-29,2005-08-06
8883,1421,168,2,311,2,9,Foreign,4,0.99,14.99,Regina Berry,2005-07-30,2005-08-04
9197,3214,168,1,706,2,7,Drama,5,4.99,22.99,Regina Berry,2005-07-30,2005-08-03
5907,4432,168,2,969,1,7,Drama,4,4.99,29.99,Regina Berry,2005-07-10,2005-07-15
9899,3352,168,1,736,1,8,Family,4,0.99,21.99,Regina Berry,2005-07-31,2005-08-08
6444,2214,168,1,479,1,8,Family,7,0.99,12.99,Regina Berry,2005-07-12,2005-07-18
6809,3455,168,1,757,2,6,Documentary,4,2.99,28.99,Regina Berry,2005-07-12,2005-07-17
404,1293,168,1,285,2,14,Sci-Fi,3,0.99,18.99,Regina Berry,2005-05-27,2005-05-30
3530,4542,168,1,991,2,1,Action,4,2.99,26.99,Regina Berry,2005-07-06,2005-07-10
1222,2799,168,1,614,2,10,Games,5,4.99,11.99,Regina Berry,2005-06-15,2005-06-17
6334,948,168,2,211,1,10,Games,7,4.99,20.99,Regina Berry,2005-07-11,2005-07-19
9857,3316,168,1,730,1,13,New,3,0.99,28.99,Regina Berry,2005-07-31,2005-08-09
8527,709,168,2,155,1,13,New,6,0.99,26.99,Regina Berry,2005-07-29,2005-08-05
4953,2460,168,2,537,2,4,Classics,3,2.99,29.99,Regina Berry,2005-07-08,2005-07-11
2927,393,403,1,86,2,12,Music,6,4.99,11.99,Mike Way,2005-06-20,2005-06-23
9794,1771,403,2,384,2,12,Music,5,4.99,19.99,Mike Way,2005-07-31,2005-08-02
8013,2074,403,1,450,1,3,Children,5,2.99,29.99,Mike Way,2005-07-28,2005-08-05
4096,3911,403,2,853,1,3,Children,3,4.99,12.99,Mike Way,2005-07-07,2005-07-08
5982,2329,403,2,506,1,11,Horror,4,4.99,14.99,Mike Way,2005-07-11,2005-07-14
3737,123,403,1,24,1,11,Horror,6,2.99,19.99,Mike Way,2005-07-06,2005-07-13
3644,4309,403,2,938,2,5,Comedy,3,4.99,14.99,Mike Way,2005-07-06,2005-07-11
9058,4214,403,2,916,1,2,Animation,3,2.99,10.99,Mike Way,2005-07-30,2005-07-31
10789,3298,403,2,726,2,9,Foreign,7,2.99,29.99,Mike Way,2005-08-01,2005-08-07
517,234,403,1,52,2,9,Foreign,6,0.99,29.99,Mike Way,2005-05-28,2005-05-29
1221,2124,403,1,460,2,9,Foreign,3,4.99,26.99,Mike Way,2005-06-15,2005-06-18
1249,2120,403,1,460,1,9,Foreign,3,4.99,26.99,Mike Way,2005-06-15,2005-06-22
6342,1851,403,2,403,1,7,Drama,5,4.99,18.99,Mike Way,2005-07-11,2005-07-13
3356,4532,403,1,989,1,16,Travel,4,4.99,22.99,Mike Way,2005-06-21,2005-06-26
10443,1965,403,2,428,2,8,Family,6,2.99,21.99,Mike Way,2005-08-01,2005-08-04
11038,4452,403,2,973,1,6,Documentary,3,4.99,27.99,Mike Way,2005-08-02,2005-08-08
2488,1338,403,2,295,1,6,Documentary,3,0.99,14.99,Mike Way,2005-06-18,2005-06-24
3049,518,403,1,114,2,14,Sci-Fi,3,0.99,26.99,Mike Way,2005-06-20,2005-06-29
442,1457,403,2,319,2,14,Sci-Fi,4,2.99,22.99,Mike Way,2005-05-27,2005-05-30
10109,2852,403,1,625,1,14,Sci-Fi,3,0.99,18.99,Mike Way,2005-07-31,2005-08-08
7103,1697,403,2,369,2,14,Sci-Fi,4,4.99,22.99,Mike Way,2005-07-27,2005-07-29
10547,1707,403,1,372,1,15,Sports,5,4.99,26.99,Mike Way,2005-08-01,2005-08-08
9486,2787,403,2,611,1,4,Classics,7,4.99,17.99,Mike Way,2005-07-30,2005-08-09
6322,4115,403,2,895,1,4,Classics,3,2.99,21.99,Mike Way,2005-07-11,2005-07-14
6546,393,105,2,86,2,12,Music,6,4.99,11.99,Dawn Sullivan,2005-07-12,2005-07-17
5429,2467,105,1,540,1,12,Music,7,2.99,10.99,Dawn Sullivan,2005-07-09,2005-07-18
473,802,105,1,174,2,12,Music,6,4.99,13.99,Dawn Sullivan,2005-05-27,2005-06-05
9210,101,105,2,20,1,12,Music,4,4.99,23.99,Dawn Sullivan,2005-07-30,2005-08-08
327,2678,105,1,588,2,3,Children,4,4.99,11.99,Dawn Sullivan,2005-05-27,2005-06-04
1991,3963,105,1,864,1,3,Children,5,0.99,21.99,Dawn Sullivan,2005-06-17,2005-06-25
9124,4552,105,1,993,2,3,Children,6,2.99,10.99,Dawn Sullivan,2005-07-30,2005-08-06
10513,4057,105,2,883,2,3,Children,6,4.99,17.99,Dawn Sullivan,2005-08-01,2005-08-02
485,2392,105,2,522,2,5,Comedy,4,2.99,9.99,Dawn Sullivan,2005-05-27,2005-05-28
8980,3061,105,1,672,2,5,Comedy,7,2.99,17.99,Dawn Sullivan,2005-07-30,2005-08-04
7442,2471,105,1,541,2,2,Animation,5,2.99,21.99,Dawn Sullivan,2005-07-27,2005-07-28
5542,1713,105,2,374,1,14,Sci-Fi,3,0.99,29.99,Dawn Sullivan,2005-07-10,2005-07-15
5261,2899,105,2,637,2,14,Sci-Fi,7,4.99,16.99,Dawn Sullivan,2005-07-09,2005-07-11
1789,4264,105,2,927,1,1,Action,6,2.99,16.99,Dawn Sullivan,2005-06-16,2005-06-23
779,533,105,1,117,1,10,Games,6,4.99,15.99,Dawn Sullivan,2005-05-29,2005-06-06
9198,2371,105,2,517,2,15,Sports,3,0.99,28.99,Dawn Sullivan,2005-07-30,2005-08-07
2635,3332,105,1,733,1,15,Sports,4,0.99,29.99,Dawn Sullivan,2005-06-19,2005-06-26
5677,2647,105,2,580,1,13,New,3,4.99,12.99,Dawn Sullivan,2005-07-10,2005-07-12
11014,393,269,1,86,2,12,Music,6,4.99,11.99,Cassandra Walters,2005-08-02,2005-08-07
10908,1284,269,2,284,2,12,Music,5,4.99,23.99,Cassandra Walters,2005-08-02,2005-08-04
2493,4121,269,1,896,1,3,Children,3,0.99,10.99,Cassandra Walters,2005-06-18,2005-06-27
7,3995,269,2,870,2,11,Horror,4,0.99,12.99,Cassandra Walters,2005-05-24,2005-05-29
6626,2418,269,2,527,2,11,Horror,4,4.99,24.99,Cassandra Walters,2005-07-12,2005-07-17
750,730,269,1,159,2,5,Comedy,5,4.99,12.99,Cassandra Walters,2005-05-29,2005-05-30
98,2970,269,2,651,1,2,Animation,3,0.99,20.99,Cassandra Walters,2005-05-25,2005-05-27
7972,2930,269,2,644,1,2,Animation,7,2.99,29.99,Cassandra Walters,2005-07-28,2005-08-01
6440,2148,269,2,464,2,2,Animation,3,2.99,13.99,Cassandra Walters,2005-07-12,2005-07-13
4880,4178,269,1,908,2,9,Foreign,3,4.99,11.99,Cassandra Walters,2005-07-08,2005-07-13
4804,3756,269,1,821,2,9,Foreign,6,0.99,17.99,Cassandra Walters,2005-07-08,2005-07-10
678,3741,269,2,818,1,7,Drama,4,4.99,17.99,Cassandra Walters,2005-05-28,2005-06-03
4125,4131,269,2,897,2,7,Drama,3,4.99,27.99,Cassandra Walters,2005-07-07,2005-07-15
1909,2599,269,2,571,1,6,Documentary,6,2.99,26.99,Cassandra Walters,2005-06-17,2005-06-19
7537,4456,269,1,973,2,6,Documentary,3,4.99,27.99,Cassandra Walters,2005-07-27,2005-08-01
1334,1242,269,2,274,2,6,Documentary,4,2.99,20.99,Cassandra Walters,2005-06-15,2005-06-20
10566,3988,269,2,869,2,1,Action,4,2.99,22.99,Cassandra Walters,2005-08-01,2005-08-05
1099,924,269,2,205,1,1,Action,3,0.99,22.99,Cassandra Walters,2005-05-31,2005-06-05
7032,3397,269,1,745,2,15,Sports,5,4.99,23.99,Cassandra Walters,2005-07-27,2005-07-28
703,1123,269,2,249,2,4,Classics,7,0.99,26.99,Cassandra Walters,2005-05-29,2005-06-03
6804,1554,269,1,341,1,4,Classics,5,0.99,13.99,Cassandra Walters,2005-07-12,2005-07-21
2527,387,463,2,86,1,12,Music,6,4.99,11.99,Darrell Power,2005-06-19,2005-06-20
5026,989,463,2,220,2,12,Music,7,2.99,13.99,Darrell Power,2005-07-09,2005-07-13
1284,1387,463,1,304,1,3,Children,3,2.99,28.99,Darrell Power,2005-06-15,2005-06-17
8762,2765,463,1,608,1,3,Children,6,2.99,11.99,Darrell Power,2005-07-29,2005-08-04
7361,4567,463,2,998,2,11,Horror,6,0.99,10.99,Darrell Power,2005-07-27,2005-07-31
6932,4517,463,1,986,1,2,Animation,6,2.99,24.99,Darrell Power,2005-07-26,2005-08-05
10906,3139,463,2,689,2,9,Foreign,5,2.99,14.99,Darrell Power,2005-08-02,2005-08-07
3217,1027,463,2,230,1,7,Drama,7,2.99,20.99,Darrell Power,2005-06-21,2005-06-25
10275,669,463,1,146,1,7,Drama,6,2.99,24.99,Darrell Power,2005-08-01,2005-08-08
10405,3641,463,2,795,1,8,Family,7,0.99,23.99,Darrell Power,2005-08-01,2005-08-05
6294,1732,463,1,377,2,8,Family,7,0.99,20.99,Darrell Power,2005-07-11,2005-07-15
7013,3919,463,1,855,2,6,Documentary,7,0.99,28.99,Darrell Power,2005-07-27,2005-07-31
9954,1830,463,2,397,2,14,Sci-Fi,5,2.99,26.99,Darrell Power,2005-07-31,2005-08-05
5157,637,463,2,138,2,14,Sci-Fi,5,2.99,29.99,Darrell Power,2005-07-09,2005-07-12
560,644,463,2,140,1,14,Sci-Fi,6,0.99,23.99,Darrell Power,2005-05-28,2005-06-04
5448,646,463,2,140,2,14,Sci-Fi,6,0.99,23.99,Darrell Power,2005-07-09,2005-07-15
3309,248,463,2,56,1,1,Action,6,2.99,15.99,Darrell Power,2005-06-21,2005-06-29
9405,1983,463,1,432,2,4,Classics,4,2.99,22.99,Darrell Power,2005-07-30,2005-08-08
5751,387,479,1,86,1,12,Music,6,4.99,11.99,Zachary Hite,2005-07-10,2005-07-11
1947,3344,479,1,735,1,3,Children,7,2.99,26.99,Zachary Hite,2005-06-17,2005-06-25
3798,1942,479,2,423,1,3,Children,7,0.99,29.99,Zachary Hite,2005-07-06,2005-07-07
9439,290,479,1,65,2,11,Horror,3,4.99,20.99,Zachary Hite,2005-07-30,2005-08-06
2376,3664,479,1,800,2,11,Horror,7,2.99,19.99,Zachary Hite,2005-06-18,2005-06-25
7060,3912,479,1,854,2,11,Horror,4,4.99,22.99,Zachary Hite,2005-07-27,2005-08-03
5481,562,479,2,122,1,11,Horror,7,0.99,11.99,Zachary Hite,2005-07-09,2005-07-11
1902,2905,479,2,638,2,5,Comedy,7,2.99,23.99,Zachary Hite,2005-06-17,2005-06-20
6849,4307,479,1,938,1,5,Comedy,3,4.99,14.99,Zachary Hite,2005-07-12,2005-07-19
7893,3058,479,1,672,2,5,Comedy,7,2.99,17.99,Zachary Hite,2005-07-28,2005-08-02
6421,4477,479,2,978,1,5,Comedy,3,0.99,12.99,Zachary Hite,2005-07-11,2005-07-15
9754,3751,479,1,820,2,2,Animation,3,2.99,11.99,Zachary Hite,2005-07-31,2005-08-08
132,3367,479,1,738,2,9,Foreign,3,0.99,27.99,Zachary Hite,2005-05-25,2005-05-31
10303,936,479,2,207,1,9,Foreign,7,4.99,26.99,Zachary Hite,2005-08-01,2005-08-06
6597,979,479,2,218,2,7,Drama,7,0.99,22.99,Zachary Hite,2005-07-12,2005-07-16
6084,1334,479,2,294,2,16,Travel,5,4.99,26.99,Zachary Hite,2005-07-11,2005-07-19
4183,3342,479,1,734,2,6,Documentary,4,4.99,12.99,Zachary Hite,2005-07-07,2005-07-15
2764,1718,479,2,374,2,14,Sci-Fi,3,0.99,29.99,Zachary Hite,2005-06-19,2005-06-28
2071,2867,479,1,628,2,15,Sports,5,2.99,24.99,Zachary Hite,2005-06-17,2005-06-23
9347,3557,479,1,777,2,15,Sports,5,4.99,10.99,Zachary Hite,2005-07-30,2005-08-05
3537,4220,479,2,917,2,15,Sports,3,2.99,24.99,Zachary Hite,2005-07-06,2005-07-13
1987,110,479,1,22,1,13,New,6,2.99,10.99,Zachary Hite,2005-06-17,2005-06-23
709,2459,479,1,537,2,4,Classics,3,2.99,29.99,Zachary Hite,2005-05-29,2005-06-06
9697,762,479,2,166,2,4,Classics,6,2.99,19.99,Zachary Hite,2005-07-31,2005-08-05
9507,387,525,2,86,1,12,Music,6,4.99,11.99,Adrian Clary,2005-07-31,2005-08-07
8960,391,525,2,86,2,12,Music,6,4.99,11.99,Adrian Clary,2005-07-30,2005-08-01
6388,3506,525,2,767,2,12,Music,6,4.99,13.99,Adrian Clary,2005-07-11,2005-07-19
6689,1568,525,1,344,2,3,Children,3,0.99,28.99,Adrian Clary,2005-07-12,2005-07-16
8007,1942,525,2,423,1,3,Children,7,0.99,29.99,Adrian Clary,2005-07-28,2005-07-30
6098,3016,525,1,662,2,7,Drama,3,4.99,9.99,Adrian Clary,2005-07-11,2005-07-17
437,1800,525,2,391,1,8,Family,6,2.99,25.99,Adrian Clary,2005-05-27,2005-06-05
5841,1230,525,2,273,1,8,Family,6,0.99,14.99,Adrian Clary,2005-07-10,2005-07-18
9702,3353,525,2,736,1,8,Family,4,0.99,21.99,Adrian Clary,2005-07-31,2005-08-02
7591,651,525,1,141,1,10,Games,6,4.99,11.99,Adrian Clary,2005-07-27,2005-08-02
3993,1061,525,1,236,2,10,Games,4,2.99,19.99,Adrian Clary,2005-07-06,2005-07-14
1772,1269,525,1,281,2,10,Games,6,0.99,9.99,Adrian Clary,2005-06-16,2005-06-24
7337,3314,525,2,729,2,15,Sports,5,2.99,28.99,Adrian Clary,2005-07-27,2005-08-03
10496,411,525,2,91,1,4,Classics,5,0.99,17.99,Adrian Clary,2005-08-01,2005-08-08
987,390,11,1,86,1,12,Music,6,4.99,11.99,Lisa Anderson,2005-05-30,2005-06-07
5835,800,11,2,174,2,12,Music,6,4.99,13.99,Lisa Anderson,2005-07-10,2005-07-17
9292,1702,11,2,370,2,3,Children,4,2.99,26.99,Lisa Anderson,2005-07-30,2005-08-07
8100,2859,11,2,626,2,3,Children,5,2.99,12.99,Lisa Anderson,2005-07-28,2005-08-02
6146,3374,11,2,740,2,11,Horror,5,2.99,13.99,Lisa Anderson,2005-07-11,2005-07-20
1470,4044,11,1,880,2,2,Animation,6,2.99,9.99,Lisa Anderson,2005-06-15,2005-06-25
8950,3015,11,1,662,1,7,Drama,3,4.99,9.99,Lisa Anderson,2005-07-30,2005-08-07
8447,930,11,2,206,2,6,Documentary,6,0.99,25.99,Lisa Anderson,2005-07-29,2005-08-05
3192,3713,11,1,812,2,6,Documentary,7,0.99,13.99,Lisa Anderson,2005-06-20,2005-06-24
10812,3762,11,1,823,2,1,Action,4,2.99,21.99,Lisa Anderson,2005-08-01,2005-08-07
7314,1376,11,2,302,2,10,Games,5,2.99,29.99,Lisa Anderson,2005-07-27,2005-08-03
8715,860,11,1,189,2,10,Games,3,0.99,23.99,Lisa Anderson,2005-07-29,2005-08-01
8014,2339,11,1,508,2,10,Games,6,4.99,18.99,Lisa Anderson,2005-07-28,2005-07-31
4943,2732,11,2,599,2,15,Sports,3,0.99,20.99,Lisa Anderson,2005-07-08,2005-07-15
1939,605,11,2,131,2,4,Classics,5,4.99,12.99,Lisa Anderson,2005-06-17,2005-06-25
4608,758,11,1,166,1,4,Classics,6,2.99,19.99,Lisa Anderson,2005-07-08,2005-07-11
1649,390,352,1,86,1,12,Music,6,4.99,11.99,Albert Crouse,2005-06-16,2005-06-18
7886,237,352,2,54,1,12,Music,5,0.99,15.99,Albert Crouse,2005-07-28,2005-08-04
7845,38,352,2,8,2,11,Horror,6,4.99,15.99,Albert Crouse,2005-07-28,2005-08-04
7033,2803,352,2,615,2,2,Animation,6,2.99,21.99,Albert Crouse,2005-07-27,2005-07-28
7579,501,352,2,112,1,9,Foreign,4,4.99,22.99,Albert Crouse,2005-07-27,2005-07-31
3331,2913,352,2,640,2,9,Foreign,5,4.99,21.99,Albert Crouse,2005-06-21,2005-06-26
1678,1856,352,1,403,2,7,Drama,5,4.99,18.99,Albert Crouse,2005-06-16,2005-06-19
784,2936,352,2,645,1,16,Travel,7,2.99,18.99,Albert Crouse,2005-05-29,2005-06-01
1780,146,352,2,31,1,8,Family,5,4.99,16.99,Albert Crouse,2005-06-16,2005-06-19
4116,666,352,2,145,2,8,Family,5,4.99,25.99,Albert Crouse,2005-07-07,2005-07-11
7419,3454,352,2,757,2,6,Documentary,4,2.99,28.99,Albert Crouse,2005-07-27,2005-08-05
7512,1343,352,1,296,1,14,Sci-Fi,5,2.99,23.99,Albert Crouse,2005-07-27,2005-08-05
9463,883,352,1,194,2,1,Action,6,0.99,22.99,Albert Crouse,2005-07-30,2005-08-03
1498,3690,352,1,807,1,10,Games,4,0.99,25.99,Albert Crouse,2005-06-15,2005-06-17
6329,2763,352,2,606,2,15,Sports,3,0.99,15.99,Albert Crouse,2005-07-11,2005-07-19
4762,390,36,1,86,1,12,Music,6,4.99,11.99,Kathleen Adams,2005-07-08,2005-07-12
8391,2134,36,2,462,1,12,Music,5,2.99,17.99,Kathleen Adams,2005-07-29,2005-08-03
7919,2138,36,1,462,2,12,Music,5,2.99,17.99,Kathleen Adams,2005-07-28,2005-08-06
2741,1662,36,1,363,1,12,Music,3,0.99,12.99,Kathleen Adams,2005-06-19,2005-06-20
716,85,36,2,17,2,12,Music,3,0.99,14.99,Kathleen Adams,2005-05-29,2005-06-01
4560,303,36,1,68,2,3,Children,5,4.99,26.99,Kathleen Adams,2005-07-08,2005-07-10
10761,3967,36,2,864,2,3,Children,5,0.99,21.99,Kathleen Adams,2005-08-01,2005-08-08
5403,3991,36,1,870,1,11,Horror,4,0.99,12.99,Kathleen Adams,2005-07-09,2005-07-12
4135,3384,36,1,743,2,2,Animation,7,0.99,27.99,Kathleen Adams,2005-07-07,2005-07-11
8952,4397,36,1,961,1,9,Foreign,7,4.99,22.99,Kathleen Adams,2005-07-30,2005-08-02
349,2920,36,2,641,2,9,Foreign,4,0.99,21.99,Kathleen Adams,2005-05-27,2005-05-28
9805,4179,36,2,910,2,7,Drama,3,0.99,19.99,Kathleen Adams,2005-07-31,2005-08-03
7205,2828,36,1,621,1,8,Family,5,2.99,23.99,Kathleen Adams,2005-07-27,2005-08-05
10963,4501,36,1,982,2,1,Action,4,0.99,23.99,Kathleen Adams,2005-08-02,2005-08-02
6030,95,36,2,19,1,1,Action,6,0.99,20.99,Kathleen Adams,2005-07-11,2005-07-16
10525,3811,36,1,835,1,10,Games,6,2.99,13.99,Kathleen Adams,2005-08-01,2005-08-07
9369,3538,36,1,773,2,15,Sports,6,2.99,28.99,Kathleen Adams,2005-07-30,2005-08-01
7647,3079,36,1,677,1,13,New,6,0.99,25.99,Kathleen Adams,2005-07-28,2005-08-01
10964,2356,36,2,512,2,4,Classics,5,4.99,25.99,Kathleen Adams,2005-08-02,2005-08-09
8099,3694,36,2,808,2,4,Classics,5,0.99,10.99,Kathleen Adams,2005-07-28,2005-07-30
7911,390,3,1,86,1,12,Music,6,4.99,11.99,Linda Williams,2005-07-28,2005-07-29
9816,4560,3,2,995,1,11,Horror,5,4.99,11.99,Linda Williams,2005-07-31,2005-08-04
1546,3913,3,1,854,2,11,Horror,4,4.99,22.99,Linda Williams,2005-06-16,2005-06-24
1911,910,3,2,202,1,5,Comedy,5,4.99,26.99,Linda Williams,2005-06-17,2005-06-24
1726,116,3,2,23,1,2,Animation,3,0.99,9.99,Linda Williams,2005-06-16,2005-06-25
