customer_id,store_id,first_name,last_name,email,address_id,activebool,create_date,active,name_customer,address,district,city_id,postal_code,phone,city,country_id,country
578,2,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,584,True,2006-02-14,1,Willard Lumpkin,1819 Alessandria Loop,Campeche,103,53829,377633994405.0,Carmen,60,Mexico
579,2,Daryl,Larue,daryl.larue@sakilacustomer.org,585,True,2006-02-14,1,Daryl Larue,1208 Tama Loop,Ninawa,344,73605,954786054144.0,Mosul,47,Iraq
580,1,Ross,Grey,ross.grey@sakilacustomer.org,586,True,2006-02-14,1,Ross Grey,951 Springs Lane,Central Mindanao,219,96115,165164761435.0,Iligan,75,Philippines
581,1,Virgil,Wofford,virgil.wofford@sakilacustomer.org,587,True,2006-02-14,1,Virgil Wofford,760 Miyakonojo Drive,Guerrero,246,64682,294449058179.0,Jos Azueta,60,Mexico
582,2,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,588,True,2006-02-14,1,Andy Vanhorn,966 Asuncin Way,Hidalgo,212,62703,995527378381.0,Huejutla de Reyes,60,Mexico
583,1,Marshall,Thorn,marshall.thorn@sakilacustomer.org,589,True,2006-02-14,1,Marshall Thorn,1584 Ljubertsy Lane,England,494,22954,285710089439.0,Southampton,102,United Kingdom
584,2,Salvador,Teel,salvador.teel@sakilacustomer.org,590,True,2006-02-14,1,Salvador Teel,247 Jining Parkway,Banjul,54,53446,170115379190.0,Banjul,37,Gambia
585,1,Perry,Swafford,perry.swafford@sakilacustomer.org,591,True,2006-02-14,1,Perry Swafford,773 Dallas Manor,Buenos Aires,424,12664,914466027044.0,Quilmes,6,Argentina
586,1,Kirk,Stclair,kirk.stclair@sakilacustomer.org,592,True,2006-02-14,1,Kirk Stclair,1923 Stara Zagora Lane,Nantou,546,95179,182178609211.0,Tsaotun,92,Taiwan
587,1,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,593,True,2006-02-14,1,Sergio Stanfield,1402 Zanzibar Boulevard,Guanajuato,106,71102,387448063440.0,Celaya,60,Mexico
588,1,Marion,Ocampo,marion.ocampo@sakilacustomer.org,594,True,2006-02-14,1,Marion Ocampo,1464 Kursk Parkway,Shandong,574,17381,338758048786.0,Weifang,23,China
589,1,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,595,True,2006-02-14,1,Tracy Herrmann,1074 Sanaa Parkway,Loja,311,22474,154124128457.0,Loja,28,Ecuador
590,2,Seth,Hannon,seth.hannon@sakilacustomer.org,596,True,2006-02-14,1,Seth Hannon,1759 Niznekamsk Avenue,al-Manama,14,39414,864392582257.0,al-Manama,11,Bahrain
591,1,Kent,Arsenault,kent.arsenault@sakilacustomer.org,597,True,2006-02-14,1,Kent Arsenault,32 Liaocheng Way,Minas Gerais,248,1944,410877354933.0,Juiz de Fora,15,Brazil
592,1,Terrance,Roush,terrance.roush@sakilacustomer.org,598,True,2006-02-14,0,Terrance Roush,42 Fontana Avenue,Fejr,512,14684,437829801725.0,Szkesfehrvr,43,Hungary
593,2,Rene,Mcalister,rene.mcalister@sakilacustomer.org,599,True,2006-02-14,1,Rene Mcalister,1895 Zhezqazghan Drive,California,177,36693,137809746111.0,Garden Grove,103,United States
594,1,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,600,True,2006-02-14,1,Eduardo Hiatt,1837 Kaduna Parkway,Inner Mongolia,241,82580,640843562301.0,Jining,23,China
595,1,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,601,True,2006-02-14,1,Terrence Gunderson,844 Bucuresti Place,Liaoning,242,36603,935952366111.0,Jinzhou,23,China
596,1,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,602,True,2006-02-14,1,Enrique Forsythe,1101 Bucuresti Boulevard,West Greece,401,97661,199514580428.0,Patras,39,Greece
597,1,Freddie,Duggan,freddie.duggan@sakilacustomer.org,603,True,2006-02-14,1,Freddie Duggan,1103 Quilmes Boulevard,Piura,503,52137,644021380889.0,Sullana,74,Peru
598,1,Wade,Delvalle,wade.delvalle@sakilacustomer.org,604,True,2006-02-14,1,Wade Delvalle,1331 Usak Boulevard,Vaud,296,61960,145308717464.0,Lausanne,91,Switzerland
599,2,Austin,Cintron,austin.cintron@sakilacustomer.org,605,True,2006-02-14,1,Austin Cintron,1325 Fukuyama Street,Heilongjiang,537,27107,288241215394.0,Tieli,23,China
